Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.050000000000000e+00,  1.270349946114759e-03, -3.957696395880826e-01,  2.063961215278527e-01,  9.243190639058205e-02,  8.047041330763715e-01,  1.067170059761705e-01, -1.776863787163876e-01,  4.839617988060597e-01,  5.202420313141107e-01,  1.047197556609301e+00,  2.041990887888329e-05,  2.220446049250313e-16,  0.000000000000000e+00
  1.060000000000000e+00,  1.270349947309373e-03, -3.957696395881105e-01,  2.063961215279055e-01,  9.243190639122796e-02,  8.047041330757602e-01,  1.067170059746904e-01, -1.776863782020099e-01,  4.839617969326713e-01,  5.202420314421936e-01,  1.047197556609383e+00,  2.041990887888329e-05,  1.314504061156185e-13,  0.000000000000000e+00
  1.070000000000000e+00,  1.270349945284245e-03, -3.957696395885824e-01,  2.063961215286519e-01,  9.243190638645471e-02,  8.047041330728706e-01,  1.067170059686340e-01, -1.776863795535558e-01,  4.839618018712940e-01,  5.202420311035792e-01,  1.047197556608282e+00,  2.041990887888329e-05,  1.183497744250417e-13,  0.000000000000000e+00
  1.080000000000000e+00,  1.270349951066754e-03, -3.957696395860342e-01,  2.063961215279433e-01,  9.243190639385665e-02,  8.047041330749511e-01,  1.067170059718636e-01, -1.776863807851451e-01,  4.839618063567123e-01,  5.202420307813079e-01,  1.047197556609690e+00,  2.041991975280771e-05, -1.404654170755748e-12,  0.000000000000000e+00
  1.090000000000000e+00,  1.270349965438904e-03, -3.957696395892301e-01,  2.063961215362757e-01,  9.243190640649485e-02,  8.047041330700501e-01,  1.067170059601053e-01, -1.776863820780720e-01,  4.839618110227128e-01,  5.202420304304483e-01,  1.047197556606758e+00,  2.041990887888329e-05,  2.744471316873387e-12,  0.000000000000000e+00
  1.100000000000000e+00,  1.270349945498565e-03, -3.957696395879834e-01,  2.063961215269326e-01,  9.243190639016199e-02,  8.047041330768273e-01,  1.067170059772249e-01, -1.776863797643096e-01,  4.839618026297778e-01,  5.202420310501076e-01,  1.047197556610037e+00,  2.041989800495308e-05,  2.553512956637860e-14,  0.000000000000000e+00
  1.110000000000000e+00,  1.270349953900141e-03, -3.957696395980319e-01,  2.063961215230657e-01,  9.243190639043296e-02,  8.047041330672773e-01,  1.067170059573164e-01, -1.776863767270038e-01,  4.839617915919458e-01,  5.202420318013796e-01,  1.047197556609668e+00,  2.041989800495308e-05,  8.413270080609436e-12,  0.000000000000000e+00
  1.120000000000000e+00,  1.270349946397800e-03, -3.957696395864924e-01,  2.063961215273100e-01,  9.243190639104865e-02,  8.047041330768301e-01,  1.067170059771915e-01, -1.776863815400820e-01,  4.839618091036105e-01,  5.202420305987185e-01,  1.047197556609803e+00,  2.041989800495308e-05, -1.324718112982737e-12,  0.000000000000000e+00
  1.130000000000000e+00,  1.270349945846826e-03, -3.957696395873951e-01,  2.063961215274259e-01,  9.243190639026165e-02,  8.047041330765718e-01,  1.067170059764585e-01, -1.776863788826306e-01,  4.839617994160059e-01,  5.202420312725533e-01,  1.047197556609707e+00,  2.041989800495308e-05, -5.484501741648273e-13,  0.000000000000000e+00
  1.140000000000000e+00,  1.270349946113415e-03, -3.957696395880830e-01,  2.063961215278468e-01,  9.243190639057951e-02,  8.047041330763695e-01,  1.067170059761715e-01, -1.776863789083156e-01,  4.839617995057687e-01,  5.202420312655363e-01,  1.047197556609318e+00,  2.041991975280771e-05, -3.108624468950438e-15,  0.000000000000000e+00
