Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 2.820000000000000e+000,-3.383563438570632e-001,-4.295062557412854e-002,-3.656160019625938e-002, 2.815884946081297e-001,-2.122893868568857e-001,-7.348841591782879e-002
 2.830000000000000e+000,-3.357626671784458e-001,-3.128688345370856e-002,-3.595464023844901e-002, 3.093206892528018e-001,-1.865795292177880e-001,-8.872457671978042e-002
 2.840000000000000e+000,-3.312506816942485e-001,-1.966167586958112e-002,-3.519139215796199e-002, 3.403911266046645e-001,-1.567133300769709e-001,-1.025252730588290e-001
 2.850000000000000e+000,-3.245566564478736e-001,-8.316163579818570e-003,-3.432155126903622e-002, 3.751743875850856e-001,-1.229274706629206e-001,-1.146484565435010e-001
 2.860000000000000e+000,-3.153444251920023e-001, 2.581867090758694e-003,-3.336907547362800e-002, 4.140119970670647e-001,-8.575547811704172e-002,-1.248854376775367e-001
 2.870000000000000e+000,-3.032348474541070e-001, 1.295366835176659e-002,-3.236899815808770e-002, 4.571500589069938e-001,-4.608936899160981e-002,-1.330058305669556e-001
 2.880000000000000e+000,-2.878746977963252e-001, 2.280294497352542e-002,-3.140609207860439e-002, 5.046663253474635e-001,-5.207759752701637e-003,-1.387426407061238e-001
 2.890000000000000e+000,-2.690299701965311e-001, 3.217902058204536e-002,-3.064586306845622e-002, 5.564006346909378e-001, 3.526811575212227e-002,-1.418120509996755e-001
 2.900000000000000e+000,-2.466699279426541e-001, 4.112061548723522e-002,-3.032904219191738e-002, 6.119150699078492e-001, 7.351510720275990e-002,-1.419735697242426e-001
 2.910000000000000e+000,-2.210076240366875e-001, 4.960410374742774e-002,-3.071845778128897e-002, 6.705023503524933e-001, 1.077220217144222e-001,-1.391045038100198e-001
 2.920000000000000e+000,-1.924797357226799e-001, 5.751852862057860e-002,-3.201852794520470e-002, 7.312435227808274e-001, 1.363113877298401e-001,-1.332459087213452e-001
 2.930000000000000e+000,-1.616742450784342e-001, 6.467470839257472e-002,-3.430515063400323e-002, 7.930989516614586e-001, 1.581102028605060e-001,-1.245927935819236e-001
 2.940000000000000e+000,-1.292339043601822e-001, 7.083902583641888e-002,-3.749632675072080e-002, 8.550045983215647e-001, 1.724520305899404e-001,-1.134367460929160e-001
 2.950000000000000e+000,-9.576894853596994e-002, 7.577689592085557e-002,-4.137027862193287e-002, 9.159457303494886e-001, 1.792211247115681e-001,-1.001023613275923e-001
 2.960000000000000e+000,-6.178076270370294e-002, 7.930248519410799e-002,-4.560729720387717e-002, 9.750044450313632e-001, 1.788345682207822e-001,-8.493896151797635e-002
 2.970000000000000e+000,-2.765062498291288e-002, 8.130825119383989e-002,-4.986214444399826e-002, 1.031368831938022e+000, 1.721687062692799e-001,-6.832654029716631e-002
 2.980000000000000e+000, 6.365950399932104e-003, 8.178283153466648e-002,-5.381740984050890e-002, 1.084340629280177e+000, 1.604143630113540e-001,-5.073144675251425e-002
 2.990000000000000e+000, 4.010561119054432e-002, 8.080261096362840e-002,-5.722366879045987e-002, 1.133333032950665e+000, 1.449040004267293e-001,-3.273583638819785e-002
 3.000000000000000e+000, 7.346064101977741e-002, 7.851416660680965e-002,-5.991118662244505e-002, 1.177870446564737e+000, 1.269442537803345e-001,-1.503412379953231e-002
 3.010000000000000e+000, 1.063503400400107e-001, 7.511470521561070e-002,-6.178266571342182e-002, 1.217586555951672e+000, 1.076888029616833e-001, 1.617851986386381e-003
 3.020000000000000e+000, 1.387035619397039e-001, 7.083295824977598e-002,-6.279934193844844e-002, 1.252216558963544e+000, 8.806894380182523e-002, 1.648595657081811e-002
 3.030000000000000e+000, 1.704482673744111e-001, 6.591154230758822e-002,-6.296671346997525e-002, 1.281582120910049e+000, 6.878154298183642e-002, 2.894810825242181e-002
 3.040000000000000e+000, 2.015006565881528e-001, 6.059104303170004e-002,-6.231817480128746e-002, 1.305570698454345e+000, 5.031955882454215e-002, 3.857349210337677e-002
