Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.460000000000000e+00,  1.891091825519518e-01,  7.451675822160930e-02, -9.434714322018929e-02,  1.277582478540612e+00,  5.217166653272564e-02,  1.419208142498917e-02
  2.470000000000000e+00,  2.128618267323235e-01,  7.130972324624785e-02, -8.762228822113660e-02,  1.278094056929006e+00,  3.421911976044266e-02,  2.099806315905061e-02
  2.480000000000000e+00,  2.353940714560729e-01,  6.823707423690206e-02, -8.057136861626864e-02,  1.273986718592430e+00,  1.773677274468581e-02,  2.734967019817814e-02
  2.490000000000000e+00,  2.566393960453936e-01,  6.530939713910811e-02, -7.322322359301141e-02,  1.265417183264594e+00,  2.703107783094401e-03,  3.394964531249688e-02
  2.500000000000000e+00,  2.765368169152570e-01,  6.252580078688852e-02, -6.561066720014844e-02,  1.252545113755741e+00, -1.090424732396658e-02,  4.140959537946638e-02
  2.510000000000000e+00,  2.950431350235219e-01,  5.987975861934891e-02, -5.777082869863977e-02,  1.235529424470840e+00, -2.310698296734531e-02,  5.016864329371826e-02
  2.520000000000000e+00,  3.121371979242692e-01,  5.736497388141459e-02, -4.974532720711693e-02,  1.214523271220138e+00, -3.392882235280400e-02,  6.045162795363512e-02
  2.530000000000000e+00,  3.278193697118030e-01,  5.498185921733723e-02, -4.158228120348959e-02,  1.189669586276787e+00, -4.339919426416588e-02,  7.227127421799341e-02
  2.540000000000000e+00,  3.421121546067147e-01,  5.274350910763115e-02, -3.333953623695938e-02,  1.161099257555409e+00, -5.155599668637859e-02,  8.545820438888112e-02
  2.550000000000000e+00,  3.550594223182500e-01,  5.068011485949664e-02, -2.508523607690636e-02,  1.128932209895036e+00, -5.845006852519451e-02,  9.969644795064987e-02
  2.560000000000000e+00,  3.667180058646748e-01,  4.884027103396194e-02, -1.689241476586104e-02,  1.093280072212626e+00, -6.415411619922953e-02,  1.145619147967278e-01
  2.570000000000000e+00,  3.771438957390010e-01,  4.728856800287562e-02, -8.829500267367925e-03,  1.054250190200702e+00, -6.877315983579260e-02,  1.295731367528654e-01
  2.580000000000000e+00,  3.863793185159168e-01,  4.610060401146798e-02, -9.497990064840737e-04,  1.011951982263008e+00, -7.245022156795768e-02,  1.442472967860575e-01
  2.590000000000000e+00,  3.944443053780724e-01,  4.535748340820933e-02,  6.720519021707347e-03,  9.665057709365187e-01, -7.536013205624743e-02,  1.581426363504871e-01
  2.600000000000000e+00,  4.013313866597887e-01,  4.514113909750250e-02,  1.419499249849603e-02,  9.180524869318444e-01, -7.769098448648144e-02,  1.708754902983236e-01
  2.610000000000000e+00,  4.069995428088559e-01,  4.553010395713253e-02,  2.153535799390393e-02,  8.667634575155121e-01, -7.962117996317540e-02,  1.821109192027050e-01
  2.620000000000000e+00,  4.113687264966701e-01,  4.659508594721795e-02,  2.885521161702520e-02,  8.128521277622394e-01, -8.129549826460822e-02,  1.915383136590686e-01
  2.630000000000000e+00,  4.143234827882069e-01,  4.839426347979492e-02,  3.632094523993794e-02,  7.565908549965790e-01, -8.279838366542012e-02,  1.988509157797995e-01
  2.640000000000000e+00,  4.157318963701119e-01,  5.096800549411351e-02,  4.414787912426131e-02,  6.983365492148523e-01, -8.412979607296289e-02,  2.037391428948569e-01
  2.650000000000000e+00,  4.154766487275193e-01,  5.433263182370474e-02,  5.258959748507784e-02,  6.385683827494941e-01, -8.519773389973218e-02,  2.058943182512273e-01
  2.660000000000000e+00,  4.134927396030871e-01,  5.847207940454435e-02,  6.192034253799124e-02,  5.779361248237670e-01, -8.583981795608500e-02,  2.050217158517722e-01
  2.670000000000000e+00,  4.098102246908215e-01,  6.332536778827746e-02,  7.240459217148587e-02,  5.173091950657626e-01, -8.587469017750901e-02,  2.008748016941209e-01
  2.680000000000000e+00,  4.045891489584159e-01,  6.876490391767520e-02,  8.424591681402650e-02,  4.578013229411910e-01, -8.516599266968382e-02,  1.933271367657854e-01
  2.690000000000000e+00,  3.981460251137062e-01,  7.458080313801485e-02,  9.750485738229189e-02,  4.007528930079332e-01, -8.368350569068349e-02,  1.824895740062677e-01
  2.700000000000000e+00,  3.909369425148050e-01,  8.047240153203772e-02,  1.119992732360716e-01,  3.476372626621166e-01, -8.152713137046688e-02,  1.688621314635360e-01
  2.710000000000000e+00,  3.835033680801150e-01,  8.607155255667664e-02,  1.272167671486575e-01,  2.999085710415962e-01, -7.890999260878059e-02,  1.534662239250242e-01
  2.720000000000000e+00,  3.763875269488864e-01,  9.099518493206560e-02,  1.423013107754535e-01,  2.588352380732797e-01, -7.610539988123501e-02,  1.378572692465928e-01
  2.730000000000000e+00,  3.700509857979655e-01,  9.490619742307005e-02,  1.561571609400308e-01,  2.253786808399290e-01, -7.337382964310588e-02,  1.239377448872025e-01
  2.740000000000000e+00,  3.648261295642516e-01,  9.755090946735789e-02,  1.676455648453242e-01,  2.001389961416751e-01, -7.087893153936178e-02,  1.136005412581200e-01
  2.750000000000000e+00,  3.609053180145587e-01,  9.875663465009366e-02,  1.757957505462146e-01,  1.833448859406426e-01, -6.860308618113452e-02,  1.083361144829500e-01
  2.760000000000000e+00,  3.583573325568625e-01,  9.840417538941093e-02,  1.799586577082766e-01,  1.748585422086180e-01, -6.629339577241941e-02,  1.089468694949483e-01
  2.770000000000000e+00,  3.571401188527640e-01,  9.639621752148320e-02,  1.798922686358903e-01,  1.741833012422435e-01, -6.346226831982563e-02,  1.154149177394599e-01
  2.780000000000000e+00,  3.571179130816013e-01,  9.264982263247767e-02,  1.757642587559021e-01,  1.804886573335586e-01, -5.946262332068582e-02,  1.269408284280768e-01
  2.790000000000000e+00,  3.580708696644309e-01,  8.710826075478950e-02,  1.680808039188127e-01,  1.926635661558053e-01, -5.361784429766144e-02,  1.421289344279280e-01
  2.800000000000000e+00,  3.597060018585457e-01,  7.976556018710257e-02,  1.575493965895583e-01,  2.094084254395005e-01, -4.539142371480997e-02,  1.592930791637007e-01
  2.810000000000000e+00,  3.616707344415624e-01,  7.069133783579185e-02,  1.449137700652797e-01,  2.293627203152858e-01, -3.457023638574271e-02,  1.768078167687167e-01
  2.820000000000000e+00,  3.635683904785065e-01,  6.004462592525184e-02,  1.308308014736700e-01,  2.512469196545789e-01, -2.140111637017733e-02,  1.934062222184587e-01
  2.830000000000000e+00,  3.649769390091842e-01,  4.807200028446079e-02,  1.158595150808068e-01,  2.739724529545185e-01, -6.596093755056316e-03,  2.083430246199647e-01
  2.840000000000000e+00,  3.654765301730384e-01,  3.509398218138426e-02,  1.005333046036059e-01,  2.966681577714150e-01,  8.806011818728541e-03,  2.214151434243448e-01
  2.850000000000001e+00,  3.646896971795839e-01,  2.148081056421991e-02,  8.539962878520810e-02,  3.186256800331038e-01,  2.363618514013610e-02,  2.328847687050730e-01
  2.860000000000000e+00,  3.623299015867711e-01,  7.615734444465172e-03,  7.098644448131045e-02,  3.392374059396083e-01,  3.677925538465149e-02,  2.433113639992190e-01
  2.870000000000000e+00,  3.582408776902267e-01, -6.146948281707809e-03,  5.775195603682613e-02,  3.579867334286271e-01,  4.732718289220626e-02,  2.533000791766009e-01
  2.880000000000000e+00,  3.524027211956334e-01, -1.951664163347000e-02,  4.605581343522484e-02,  3.744727608087930e-01,  5.467854681582630e-02,  2.632674797497530e-01
  2.890000000000000e+00,  3.448949163208453e-01, -3.228432239066237e-02,  3.614691384348322e-02,  3.884202780912513e-01,  5.856313848723099e-02,  2.733442404420139e-01
  2.900000000000000e+00,  3.358321996798856e-01, -4.431921445399856e-02,  2.815679832076017e-02,  3.996605703307731e-01,  5.900776946768624e-02,  2.834282808309321e-01
  2.910000000000000e+00,  3.253067876226038e-01, -5.554514364000562e-02,  2.209083448035914e-02,  4.081073919776619e-01,  5.627351761740083e-02,  2.933014006859153e-01
  2.920000000000000e+00,  3.133570615434923e-01, -6.591592172225491e-02,  1.782828659806044e-02,  4.137399013633623e-01,  5.078886703067500e-02,  3.027163928807979e-01
  2.930000000000000e+00,  2.999761938826753e-01, -7.538899227093632e-02,  1.513579219215071e-02,  4.166014740895570e-01,  4.307753884285120e-02,  3.114346805419518e-01
  2.940000000000000e+00,  2.851458364035392e-01, -8.391053152860639e-02,  1.370385796336170e-02,  4.168044141232540e-01,  3.369416408342568e-02,  3.192338827950343e-01
  2.950000000000000e+00,  2.688794986038210e-01, -9.141249045619526e-02,  1.319074623102213e-02,  4.145363967866381e-01,  2.317322618409461e-02,  3.259110531819666e-01
