Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  2.590000000000000e+00, -2.192668367812813e-01, -1.192765647948435e-01,  7.581589902950961e-02,  1.194397354480724e-01, -1.821496097109382e-01,  7.497018791616321e-02
  2.600000000000000e+00, -2.316671321877444e-01, -1.191326542601416e-01,  7.059572038297156e-02,  1.188285068264295e-01, -1.921389818752531e-01,  7.326839624280104e-02
  2.610000000000000e+00, -2.429068269734231e-01, -1.193236548518821e-01,  6.567261944398076e-02,  1.194281147484131e-01, -2.024129308680229e-01,  7.129186642183144e-02
  2.620000000000000e+00, -2.531376266385098e-01, -1.198728733361945e-01,  6.102269227891327e-02,  1.211448852983623e-01, -2.128811799158886e-01,  6.892470557626756e-02
  2.630000000000000e+00, -2.625823857157986e-01, -1.207759787243596e-01,  5.661053293052817e-02,  1.238495481021781e-01, -2.234365747374214e-01,  6.604084205121913e-02
  2.640000000000000e+00, -2.715163852528290e-01, -1.220022322035625e-01,  5.238150565324661e-02,  1.273905226318079e-01, -2.339536247022767e-01,  6.251190026791741e-02
  2.650000000000000e+00, -2.802393855836839e-01, -1.234965438798492e-01,  4.825489396236416e-02,  1.316113134193236e-01, -2.442877489533588e-01,  5.821797080961855e-02
  2.660000000000000e+00, -2.890445202581785e-01, -1.251805311380285e-01,  4.412376811918727e-02,  1.363685885828520e-01, -2.542773153851333e-01,  5.305685874026272e-02
  2.670000000000000e+00, -2.981873492152694e-01, -1.269468304181947e-01,  3.986833715797650e-02,  1.415487266122807e-01, -2.637489987715280e-01,  4.694619516276478e-02
  2.680000000000000e+00, -3.078454757688188e-01, -1.286562160621689e-01,  3.538509678113629e-02,  1.470845423039747e-01, -2.725265081298233e-01,  3.981315792137401e-02
