Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos[0],Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos[0],Main.HumanModel.BodyModel.Right.ShoulderArm.Joints.RadioCarpalJointDeviation.Pos[0]
  3.770000000000000e+00,  2.197137091603301e-01, -1.784882439050859e+00, -1.815571869402484e-01,  7.102925133763193e-03,  7.370993624416082e-01,  1.908034301334874e-01,  2.933869924040267e-01,  6.429590794470215e-01, -2.452288727017382e-01,  6.069132572571708e-01,  8.649640428345126e-01,  1.581972001703076e-01,  3.897136432711903e-02
  3.780000000000000e+00,  2.203018121167360e-01, -1.785330263558061e+00, -1.820282487799377e-01,  7.025928587003676e-03,  7.371788543422562e-01,  1.907596763109726e-01,  2.934440818518778e-01,  6.420489976827818e-01, -2.455492169285605e-01,  6.081983903546824e-01,  8.641374063414842e-01,  1.579850758384959e-01,  3.984823921257610e-02
  3.790000000000000e+00,  2.208721679976368e-01, -1.785743481584984e+00, -1.824878148372385e-01,  6.951075806977383e-03,  7.372593097684760e-01,  1.907151957082340e-01,  2.935288042441767e-01,  6.411511040436192e-01, -2.458335427139251e-01,  6.093940110671043e-01,  8.633610816795244e-01,  1.577602790157144e-01,  4.068925876522511e-02
  3.800000000000000e+00,  2.214172087228438e-01, -1.786118275071456e+00, -1.829296149985312e-01,  6.879371474851367e-03,  7.373393974641159e-01,  1.906707376277944e-01,  2.936355707301649e-01,  6.402795089558229e-01, -2.460818806125114e-01,  6.104890701446546e-01,  8.626458051442046e-01,  1.575271002605436e-01,  4.148542557467912e-02
  3.810000000000000e+00,  2.219295793074554e-01, -1.786451723549822e+00, -1.833474593513810e-01,  6.811794762399369e-03,  7.374176960681815e-01,  1.906271088015790e-01,  2.937584786127093e-01,  6.394480175685500e-01, -2.462943690813066e-01,  6.114752089079986e-01,  8.620002886196847e-01,  1.572906547440347e-01,  4.222822987286765e-02
  3.820000000000000e+00,  2.224025102996507e-01, -1.786741994476750e+00, -1.837355418099467e-01,  6.749251098863395e-03,  7.374927594644267e-01,  1.905851365390253e-01,  2.938914967338649e-01,  6.386696217528127e-01, -2.464715527036534e-01,  6.123469780913281e-01,  8.614307994809889e-01,  1.570566089493952e-01,  4.290997237390835e-02
  3.830000000000000e+00,  2.228301978264443e-01, -1.786988494528889e+00, -1.840887543194188e-01,  6.692523333321600e-03,  7.375631906397417e-01,  1.905456265886692e-01,  2.940286760394089e-01,  6.379559684308794e-01, -2.466146487853872e-01,  6.131019693861812e-01,  8.609408385911762e-01,  1.568308516959363e-01,  4.352410556701923e-02
  3.840000000000000e+00,  2.232081531767195e-01, -1.787191962052279e+00, -1.844029811541660e-01,  6.642227056451513e-03,  7.376277173841064e-01,  1.905093194909521e-01,  2.941643677952214e-01,  6.373168341742176e-01, -2.467257442764684e-01,  6.137408383215605e-01,  8.605309614676598e-01,  1.566191294791013e-01,  4.406556974935252e-02
  3.850000000000000e+00,  2.235317843356103e-01, -1.787353060323857e+00, -1.846740196626988e-01,  6.598989654013641e-03,  7.376850514611736e-01,  1.904769655401625e-01,  2.942934074769799e-01,  6.367628298627120e-01, -2.468069892047412e-01,  6.142633584317900e-01,  8.602013374788164e-01,  1.564275648920086e-01,  4.452832385789863e-02
  3.860000000000000e+00,  2.238024883717018e-01, -1.787477494189489e+00, -1.849023115645620e-01,  6.562683464852869e-03,  7.377346446339915e-01,  1.904489090575279e-01,  2.944110952364538e-01,  6.362938169802530e-01, -2.468638982354739e-01,  6.146821104172570e-01,  8.599426644155655e-01,  1.562592815170733e-01,  4.491538075365760e-02
  3.870000000000000e+00,  2.240315201274884e-01, -1.787575909149938e+00, -1.850965038495830e-01,  6.531877585881998e-03,  7.377776937420006e-01,  1.904245080478994e-01,  2.945167585852348e-01,  6.358919966081467e-01, -2.469043706120619e-01,  6.150247929847048e-01,  8.597354505047275e-01,  1.561109083665720e-01,  4.524376180342362e-02
